file_path,start_time,end_time,label
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ดูถูกหีไม่มีวันเจริญ.wav,4.168719,4.368482,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav,7.251913,7.503518,สวะ
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\เข้ามาสิ ไอ้เย็ดแม่.wav,0.0,1.54287,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ถ้ามึงจะทำอย่างนี้นะ ไปเหอะ อย่ากลับมาเลย.wav,0.893702,1.213614,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav,2.498378,2.832515,เหี้ย
dataset\augmented\แดนแถมควย_ควย_25_light.wav,0.0,0.3460625,ควย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\เข้ามาสิ ไอ้เย็ดแม่.wav,1.54287,1.708489,เย็ด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,16.789766,16.949802,มึง
dataset\augmented\อาทโดนFBI_สวะ_36_medium.wav,0.0,0.339875,สวะ
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ นี่ไม่ใช่ครั้งแรกที่มึงทำแบบนี้นะ.wav,1.224519,1.376159,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav,12.07579,13.279914,none
dataset\augmented\มึงงงงงทำไรอยู่วะ(อยากลองลากเสียง)_มึง_12_light.wav,0.0,1.9276875,มึง
dataset\augmented\มึง (โบท)_มึง_11_light.wav,0.0,2.17,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงไม่เบื่อหรอวะไอดิฟ วันๆเห็นเอาแต่หลี่สาวอะ.wav,1.035019,5.2,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เข้ามาเลยไอ้พวกเด็กเปรต กูคนนี้จะลงทัณฑ์เอง.wav,2.807768,3.149977,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav,15.575452,18.169214,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav,28.196133,29.909333,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ถ้าแกไม่ไป กูก็ไม่ไปเหมือนกัน.wav,1.595768,3.669565,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โต้งไล่หมา.wav,41.54307,41.720454,กู
dataset\augmented\อาทโดนFBI_เย็ด_2_light.wav,0.0,0.17025,เย็ด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav,12.739082,13.153661,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โต้งไล่หมา.wav,38.637913,38.752515,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กูว่านะ โปรเจคเราอะ แม่งสุดยอดวะ.wav,1.312025,6.28,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,33.007445,33.347307,สวะ
dataset\augmented\เย็ดแม่ กูไม่โอเคกับสิ่งที่มึงทำเลยนะ_เย็ด_20_light.wav,0.0,0.13375,เย็ด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav,2.550429,5.232411,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\ค่ายเหี้ย.wav,2.130414,4.306995,none
dataset\augmented\มึงก็ไม่เคยฟังใครเลย คงจะฟังแต่หีตัวเองสินะ_มึง_15_light.wav,0.0,0.1645625,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav,1.654963,2.412185,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ กูไม่โอเคกับสิ่งที่มึงทำเลยนะ.wav,1.366505,2.192847,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เลสเบี้ยน.wav,6.331295,8.329773,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อารมณ์แบบว่างี้ป้ะ.wav,0.0,8.341481,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กล้าดียังไงมาแตะคนรัก.wav,7.643905,8.280897,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav,4.480503,4.617588,เหี้ย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คือมึงไม่ฉลาดหรอวะ.wav,1.953588,2.201566,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงก็ไม่เคยฟังใครเลย คงจะฟังแต่หีตัวเองสินะ.wav,3.584718,3.778441,หี
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav,3.222581,3.321516,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ฮัลโหลๆ ได้ยินที่กูพูดป่าวไอดิฟ.wav,2.637363,2.799477,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หมากัด.wav,12.569298,13.043736,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,16.422853,16.789766,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็แล้วจะทำไม มึงจะมาหาเรื่องหรอ.wav,2.061868,3.414806,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\โอ๊ย เย็ดแม่ เจ็บชิบหาย.wav,0.0,0.817853,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โต้งไล่หมา.wav,46.282612,54.820985,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อั้มด่าแหลก.wav,3.849444,4.976207,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กูว่านะ โปรเจคเราอะ แม่งสุดยอดวะ.wav,0.0,1.242198,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,56.367164,56.666297,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เลสเบี้ยน.wav,8.804806,8.927275,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เห้ย กูตื่นเต้นมากเลยที่จะได้ไปเที่ยวอาทิตย์หน้า.wav,0.226705,0.382857,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พฤติกรรมเห็นแก่ตัวหัวควยของมึงมันสร้างปัญหารู้ไหม.wav,2.31461,2.463156,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\กู\กู (เบลล์).wav,0.0,1.59,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เมื่อวานเว้ยกูเห็นมึงกับไอกิตอะไปทำอะไรที่หลังซอย.wav,2.359367,3.646591,none
dataset\augmented\เย็ดแม่มความคิดโครตเจ๋ง_เย็ด_31_light.wav,0.0,0.2344375,เย็ด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav,6.041885,7.224934,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\สวะ\สวะ (โบท).wav,0.0,1.91,สวะ
dataset\augmented\โต้งไล่หมา_มึง_6_light.wav,0.0,0.1805625,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โต้งไล่หมา.wav,29.031033,29.163475,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav,0.0,5.391381,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav,3.097075,3.371404,หี
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้เหี้ย ใครกินของกูหมดเนี่ย.wav,1.462416,1.563305,กู
dataset\augmented\บารมีมารดา_แตด_29_heavy.wav,0.0,0.2793125,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,77.377521,77.549346,เหี้ย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav,10.054282,10.14729,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav,18.097908,18.270021,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav,10.234288,13.261441,none
dataset\augmented\กาลครั้งมีไอ้สวะตัวหนึ่ง_เย็ด_23_light.wav,0.0,0.131125,เย็ด
dataset\augmented\สวะ (แทน)_สวะ_30_medium.wav,0.0,1.7066875,สวะ
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav,2.438565,2.909606,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,16.227687,16.422853,แตด
dataset\augmented\ค่ายเหี้ย2_แตด_56_heavy.wav,0.0,0.1376875,แตด
dataset\augmented\ชีสเหม็น_แตด_4_heavy.wav,0.0,0.2910625,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav,9.750196,9.8383,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav,17.957288,19.403947,none
dataset\augmented\ฉันไปเรียนภาษาใต้มา_แตด_12_heavy.wav,0.0,0.711625,แตด
dataset\augmented\เลสเบี้ยน_เย็ด_26_light.wav,0.0,0.0779375,เย็ด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,57.291764,57.57473,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โอ๊ยเย็ดเป็ดหีแม่มึงร่วง.wav,2.057193,2.146753,มึง
dataset\augmented\ป้าๆก๋วยเตี๋ยวถุงนึง_แตด_5_heavy.wav,0.0,0.1951875,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav,9.015207,9.258381,หี
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้เย็ดแม่เอ๊ย โทรมาทำไม กูง่วง.wav,3.053517,3.18784,กู
dataset\augmented\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ_เหี้ย_11_light.wav,0.0,0.2158125,เหี้ย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\ค่ายเหี้ย.wav,0.0,0.691737,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ นี่คือเหตุผลที่กูไม่อยากคุยกับมึง.wav,0.309398,0.402008,เย็ด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ช่วยกูด้วย.wav,0.0,1.05134,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,62.340587,76.481434,none
dataset\augmented\อารมณ์แบบว่างี้ป้ะ_แตด_36_heavy.wav,0.0,0.1524375,แตด
dataset\augmented\ชีสเหม็น_เหี้ย_15_light.wav,0.0,0.47975,เหี้ย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พูดควยๆแบบนี้ใครจะอยากอยู่ใกล้.wav,0.572943,0.706462,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อาทโดนFBI.wav,77.044548,77.232379,เหี้ย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เช้านี้สดใส.wav,0.0,2.896904,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\มึง\มึง (เปอร์).wav,0.0,1.9626666666666663,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พิ้งค์ด่าหนัง.wav,16.557209,16.728178,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav,10.442137,10.536497,กู
dataset\augmented\อย่าฟังความข้างเดียวสิ กูน่ะบอกอยู่เสมอแล้วว่ากูเป็นคนดี_กู_2_light.wav,0.0,0.17475,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav,11.37507,11.502592,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\รถติดบนทางด่วน.wav,5.347308,5.504605,หี
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav,22.850665,23.046409,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ มึงไม่แคร์อะไรเลยใช่ไหมอ่ะ.wav,0.915208,2.972289,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\โอ๊ย เย็ดแม่ เจ็บชิบหาย.wav,0.817853,0.955353,เย็ด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คอมโครตดี.wav,1.566463,2.445045,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\แตด\แตด (แทน).wav,0.0,2.112,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav,11.469476,13.885466,none
dataset\augmented\คือมึงไม่ฉลาดหรอวะ_แตด_45_heavy.wav,0.0,0.1149375,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้เย็ดแม่เอ๊ย โทรมาทำไม กูง่วง.wav,3.18784,4.5,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ ทำไมถึงไม่ใส่ใจในสิ่งที่กูบอกบ้างอ่ะ.wav,0.085523,1.645526,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้เย็ดแม่เอ๊ย โทรมาทำไม กูง่วง.wav,0.0,0.502814,none
dataset\augmented\หีหอมพ่อง_หี_31_medium.wav,0.0,0.1509375,หี
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav,17.593941,19.027974,none
dataset\augmented\Janพูดถึงอาท_เหี้ย_8_light.wav,0.0,0.1233125,เหี้ย
dataset\augmented\หีหอมพ่อง_หี_32_medium.wav,0.0,0.1238125,หี
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav,0.0,3.218479,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงไม่มีสิทธิ์มาทำแบบนี้กับกู เย็ดแม่.wav,0.194688,0.325109,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดเหี้ย.wav,8.974194,10.239964,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงไม่มีสิทธิ์มาทำแบบนี้กับกู เย็ดแม่.wav,0.325109,1.534819,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้เหี้ยทำไมนิสัยมึงสวะได้ขนาดนี้.wav,1.723893,1.804454,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\แล้วคิดจะรับผิดชอบเรื่องนี้ยังไง เย็ดแม่.wav,0.0,2.204926,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,10.292289,10.602994,เหี้ย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ทำไมมึงถึงทำอย่างนี้เนี่ย ดูดีๆ.wav,0.746469,3.01,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav,12.083289,12.472898,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav,9.92523,10.69093,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อย่าทำเหมือนกูไม่มีตัวตนนะ เย็ดแม่.wav,0.0,0.545171,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ กูควรจะคาดหวังอะไรจากมึงอีกอ่ะ.wav,1.84496,2.062334,มึง
dataset\augmented\บารมีมารดา_สวะ_46_medium.wav,0.0,0.37725,สวะ
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav,3.43895,7.251913,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หมากัด.wav,3.188707,12.183128,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\สวะ\สวะ (แทน).wav,0.0,1.7066666666666668,สวะ
dataset\augmented\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ_เหี้ย_14_light.wav,0.0,0.173125,เหี้ย
dataset\augmented\กาลครั้งมีไอ้สวะตัวหนึ่ง_สวะ_16_medium.wav,0.0,0.2165625,สวะ
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav,11.731366,12.737029,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav,2.412185,3.03642,ควย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ทายคำเย็ดแม่.wav,35.782934,49.36401,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\เหี้ย\เหี้ย (แทน).wav,0.0,1.6853333333333331,เหี้ย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav,17.142422,19.157333,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav,42.447539,42.969811,ควย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav,4.617588,5.275955,none
dataset\augmented\แตด (โบท)_แตด_11_heavy.wav,0.0,1.73,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav,7.725441,9.776299,none
dataset\augmented\อารมณ์แบบว่างี้ป้ะ_แตด_15_heavy.wav,0.0,0.1524375,แตด
dataset\augmented\Janพูดถึงอาท_เย็ด_4_light.wav,0.0,0.104125,เย็ด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav,13.153661,17.592945,none
dataset\augmented\รถติดบนทางด่วน_แตด_44_heavy.wav,0.0,0.177625,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ นี่คือเหตุผลที่กูไม่อยากคุยกับมึง.wav,0.402008,1.425392,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ฉันไปเรียนภาษาใต้มา.wav,7.377011,8.088608,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav,9.591972,10.254282,none
dataset\augmented\มึงก็ไม่เคยฟังใครเลย คงจะฟังแต่หีตัวเองสินะ_หี_6_medium.wav,0.0,0.19375,หี
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\รถติดบนทางด่วน.wav,3.106011,3.304746,สวะ
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\สวะ\สวะ (เปอร์).wav,0.0,2.3466666666666667,สวะ
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดเหี้ย.wav,4.187769,4.389015,เหี้ย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\ควย\ควย (แทน).wav,0.0,2.453333333333333,ควย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึง กูหิวข้าววะ อยากกินตีนอะ.wav,0.0,0.530361,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ถ้าแกไม่ไป กูก็ไม่ไปเหมือนกัน.wav,1.431357,1.59603,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav,16.339806,16.413835,กู
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เอ๊ย เป็นเหี้ยไรวะกูถามจริง.wav,16.541993,16.657708,ควย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav,90.544994,91.770179,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav,14.227402,14.860768,เหี้ย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เราควรทิ้งความคิดเชิงลบเหมือนกำจัดสวะออกจากแม่น้ำ.wav,2.914356,3.19558,สวะ
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav,13.438793,13.561404,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav,14.515066,14.852609,none
dataset\augmented\รถติดบนทางด่วน_ควย_10_light.wav,0.0,0.1768125,ควย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คือมึงไม่ฉลาดหรอวะ.wav,3.939433,4.213621,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หยุดทำแบบนี้ซะทีดิ๊ เย็ดแม่.wav,1.182845,1.28045,เย็ด
dataset\augmented\ควย มึงทำแบบนี้คนจะมองว่าเป็นคนไร้ความรับผิดชอบนะ_ควย_29_light.wav,0.0,0.476875,ควย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พอเหอะเย็ดแม่ เหนื่อยที่จะต้องพูดซ้ำๆอ่ะ.wav,0.0,0.560904,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เมื่อวานเว้ยกูเห็นมึงกับไอกิตอะไปทำอะไรที่หลังซอย.wav,3.941746,8.16,none
dataset\augmented\บิวพูดควย_ควย_17_light.wav,0.0,0.62425,ควย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่มึงคิดยังไงถึงทำอย่างนี้.wav,0.0,0.272779,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\เหี้ย\เหี้ย (เปอร์).wav,0.0,2.7306666666666666,เหี้ย
dataset\augmented\ป้าๆก๋วยเตี๋ยวถุงนึง_แตด_47_heavy.wav,0.0,0.1951875,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ทำไมมึงถึงทำอย่างนี้เนี่ย ดูดีๆ.wav,0.532094,0.746469,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav,95.803252,95.979016,หี
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav,19.702982,19.869535,มึง
dataset\augmented\กล้าดียังไงมาแตะคนรัก_แตด_28_heavy.wav,0.0,0.358875,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\Janพูดถึงอาท.wav,88.286035,88.409314,เหี้ย
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\คนดีห้ามเพื่อน.wav,10.156042,10.234288,เย็ด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\นี่มึงหายหัวไปทั้งวันแบบนี้แล้วพวกเราจะทำงานยังไง.wav,0.0,0.42807,none
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ก็มาดิสะไอ้สัสเป็นเหี้ยไรวะ.wav,3.140448,3.370285,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ด้วยสัตย์สาบานแห่งพระแม่กิ้งก่า กูขอสาบานว่า.wav,4.035312,5.872111,none
dataset\augmented\แตด (โบท)_แตด_32_heavy.wav,0.0,1.73,แตด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พอเหอะเย็ดแม่ เหนื่อยที่จะต้องพูดซ้ำๆอ่ะ.wav,0.560904,0.683724,เย็ด
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav,15.779628,15.959181,มึง
C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ทายคำเย็ดแม่.wav,35.692788,35.782934,เย็ด
dataset\augmented\สวะ (โบท)_สวะ_10_medium.wav,0.0,1.91,สวะ
dataset\augmented\แตด (เปอร์)_แตด_6_heavy.wav,0.0,2.3253125,แตด
